16000.000000	-1.026
16250.000000	-1.390
16500.000000	-1.731
16750.000000	-2.051
17000.000000	-2.348
17250.000000	-2.614
17500.000000	-2.839
17750.000000	-3.005
18000.000000	-3.087
18250.000000	-3.049
18500.000000	-2.859
18750.000000	-2.549
19000.000000	-2.305
19250.000000	-2.476
19500.000000	-3.420
19750.000000	-5.301
20000.000000	-7.649
