* Exported with UsyTrace, available at https://usyless.github.io/trace
* Freq(Hz)	SPL(dB)
2002.742782	66.418363
2031.873347	66.717545
2061.427625	67.007630
2091.411780	67.260716
2121.832065	67.504132
2152.694823	67.698191
2184.006490	68.004980
2215.773596	68.377063
2248.002765	68.590007
2280.700718	68.846318
2313.874274	69.101298
2347.530351	69.417954
2381.675966	69.651773
2416.318240	69.871856
2451.464399	70.089227
2487.121769	70.303786
2523.297789	70.530109
2560.000000	70.729801
2597.236057	70.843425
2635.013726	71.001778
2673.340883	71.092376
2712.225522	71.201221
2751.675750	71.311650
2791.699796	71.423685
2832.306004	71.525504
2873.502844	71.589506
2915.298905	71.642302
2957.702904	71.695113
3000.723683	71.731618
3044.370214	71.669425
3088.651599	71.606327
3133.577071	71.542311
3179.155999	71.551464
3225.397888	71.423810
3272.312380	71.310881
3319.909260	71.152532
3368.198452	70.978783
3417.190027	70.800954
3466.894200	70.620539
3517.321337	70.519075
3568.481954	70.300339
3620.386720	70.141997
3673.046457	69.901142
3726.472148	69.636606
3780.674934	69.466301
3835.666117	69.267055
3891.457165	69.048365
3948.059713	68.834968
4005.485564	68.608703
4063.746693	68.392267
4122.855250	68.233798
4182.823560	68.075454
4243.664130	67.911661
4305.389646	67.710121
4368.012981	67.505650
4431.547192	67.321268
4496.005531	67.162899
4561.401437	67.004554
4627.748549	66.839376
4695.060701	66.662797
4763.351932	66.483650
4832.636481	66.339535
4902.928797	66.212734
4974.243539	66.054357
5046.595577	65.907877
5120.000000	65.786309
5194.472115	65.662973
5270.027452	65.537843
5346.681766	65.443634
5424.451043	65.343834
5503.351500	65.247635
5583.399591	65.155949
5664.612008	65.085543
5747.005687	65.014113
5830.597810	64.941644
5915.405808	64.868121
6001.447367	64.824515
6088.740429	64.787694
6177.303198	64.756066
6267.154142	64.754296
6358.311998	64.790036
6450.795775	64.826296
6544.624761	64.863084
6639.818520	64.900406
6736.396904	64.938909
6834.380053	64.978632
6933.788400	65.018083
7034.642675	65.075333
7136.963909	65.115516
7240.773439	65.137654
7346.092914	65.160114
7452.944296	65.182900
7561.349867	65.206018
7671.332234	65.210504
7782.914330	65.178881
7896.119426	65.137867
8010.971128	65.049635
8127.493386	64.876011
8245.710500	64.699862
8365.647121	64.521150
8487.328260	64.359893
8610.779292	64.201512
8736.025961	63.908440
8863.094385	63.618388
8992.011061	63.387426
9122.802874	63.182439
9255.497097	62.926020
9390.121402	62.612211
9526.703863	62.293838
9665.272962	62.036208
9805.857594	61.750107
9948.487077	61.414068
10093.191154	61.032027
